UF;MUNICIPIO;TOTAL;MUNICIPIO_clean;id_municipio;longitude;latitude
PI;MIGUEL ALVES                       ;3;MIGUEL ALVES;3077.0;-42.896301;-4.168575
PI;MIGUEL LEÃO                        ;2;MIGUEL LEÃO;3078.0;-42.743594;-5.68077
PI;MONSENHOR GIL                      ;1;MONSENHOR GIL;3080.0;-42.607493;-5.561999
PI;MONTE ALEGRE DO PIAUÍ              ;5;MONTE ALEGRE DO PIAUÍ;3082.0;-45.303735;-9.753638
PI;MURICI DOS PORTELAS                ;2;MURICI DOS PORTELAS;3085.0;-42.094;-3.319
PI;NAZARÉ DO PIAUÍ                    ;1;NAZARÉ DO PIAUÍ;3086.0;-42.677316;-6.970235
PI;NOVO ORIENTE DO PIAUÍ              ;18;NOVO ORIENTE DO PIAUÍ;3090.0;-41.926124;-6.44901
PI;OEIRAS                             ;4;OEIRAS;3092.0;-42.128298;-7.019153
PI;PALMEIRAIS                         ;3;PALMEIRAIS;3098.0;-43.056021;-5.970864
PI;PAQUETÁ                            ;1;PAQUETÁ;3099.0;-41.700031;-7.103031
PI;PARNAGUÁ                           ;1;PARNAGUÁ;3100.0;-44.630018;-10.216642
PI;PARNAÍBA                           ;24;PARNAÍBA;3101.0;-41.775388;-2.905847
PI;PAULISTANA                         ;14;PAULISTANA;3104.0;-41.143072;-8.134357
PI;PEDRO II                           ;1;PEDRO II;3106.0;-41.448184;-4.425845
PI;PICOS                              ;37;PICOS;3108.0;-41.467003;-7.077213
PI;PIMENTEIRAS                        ;10;PIMENTEIRAS;3109.0;-41.411273;-6.238391
PI;PIO IX                             ;14;PIO IX;3110.0;-40.608301;-6.830017
PI;PIRACURUCA                         ;8;PIRACURUCA;3111.0;-41.708779;-3.93335
PI;PIRIPIRI                           ;31;PIRIPIRI;3112.0;-41.771569;-4.271574
PI;PORTO                              ;1;PORTO;3113.0;-42.69982;-3.888154
PI;PRATA DO PIAUÍ                     ;1;PRATA DO PIAUÍ;3115.0;-42.204644;-5.672653
PI;QUEIMADA NOVA                      ;1;QUEIMADA NOVA;3116.0;-41.410614;-8.570637
PI;REDENÇÃO DO GURGUÉIA               ;2;REDENÇÃO DO GURGUÉIA;3117.0;-44.581145;-9.479368
PI;REGENERAÇÃO                        ;2;REGENERAÇÃO;3118.0;-42.684193;-6.23115
PI;RIBEIRO GONÇALVES                  ;2;RIBEIRO GONÇALVES;3121.0;-45.244737;-7.556505
PI;SANTA ROSA DO PIAUÍ                ;2;SANTA ROSA DO PIAUÍ;3128.0;-42.281375;-6.79581
PI;SANTANA DO PIAUÍ                   ;1;SANTANA DO PIAUÍ;3127.0;-41.517767;-6.946961
PI;SANTO ANTÔNIO DE LISBOA            ;1;SANTO ANTÔNIO DE LISBOA;3129.0;-41.225202;-6.986762
PI;SEBASTIÃO BARROS                   ;1;SEBASTIÃO BARROS;3155.0;-44.833718;-10.816978
PI;SIGEFREDO PACHECO                  ;1;SIGEFREDO PACHECO;3157.0;-41.731123;-4.916647
PI;SIMPLÍCIO MENDES                   ;1;SIMPLÍCIO MENDES;3159.0;-41.907533;-7.852944
PI;SIMÕES                             ;1;SIMÕES;3158.0;-40.813731;-7.591095
PI;SUSSUAPARA                         ;4;SUSSUAPARA;3161.0;-41.376699;-7.036868
PI;SÃO BRAZ DO PIAUÍ                  ;1;SÃO BRAZ DO PIAUÍ;3132.0;-43.007646;-9.057967
PI;SÃO FÉLIX DO PIAUÍ                 ;2;SÃO FÉLIX DO PIAUÍ;3133.0;-42.117179;-5.934853
PI;SÃO GONÇALO DO PIAUÍ               ;3;SÃO GONÇALO DO PIAUÍ;3137.0;-42.709537;-5.993934
PI;SÃO JOSÉ DO PIAUÍ                  ;4;SÃO JOSÉ DO PIAUÍ;3146.0;-41.47311;-6.87194
PI;SÃO JOÃO DA CANABRAVA              ;2;SÃO JOÃO DA CANABRAVA;3138.0;-41.341483;-6.812029
PI;SÃO JOÃO DO PIAUÍ                  ;4;SÃO JOÃO DO PIAUÍ;3143.0;-42.255898;-8.354661
PI;SÃO JULIÃO                         ;3;SÃO JULIÃO;3147.0;-40.824638;-7.083906
PI;SÃO LUIS DO PIAUÍ                  ;1;SÃO LUIS DO PIAUÍ;3149.0;-41.317454;-6.819363
PI;SÃO MIGUEL DO TAPUIO               ;3;SÃO MIGUEL DO TAPUIO;3152.0;-41.316451;-5.497291
PI;SÃO PEDRO DO PIAUÍ                 ;7;SÃO PEDRO DO PIAUÍ;3153.0;-42.719211;-5.92078
PI;SÃO RAIMUNDO NONATO                ;4;SÃO RAIMUNDO NONATO;3154.0;-42.698659;-9.012412
PI;TANQUE DO PIAUÍ                    ;2;TANQUE DO PIAUÍ;3163.0;-42.279515;-6.597869
PI;TERESINA                           ;323;TERESINA;3164.0;-42.803364;-5.091944
PI;UNIÃO                              ;7;UNIÃO;3165.0;-42.858285;-4.585709
PI;URUÇUÍ                             ;1;URUÇUÍ;3166.0;-44.557683;-7.239439
PI;VALENÇA DO PIAUÍ                   ;17;VALENÇA DO PIAUÍ;3167.0;-41.737498;-6.403013
PI;VILA NOVA DO PIAUÍ                 ;1;VILA NOVA DO PIAUÍ;3171.0;-40.934514;-7.132718
PI;VÁRZEA GRANDE                      ;3;VÁRZEA GRANDE;3169.0;-42.247973;-6.548993
PI;ÁGUA BRANCA                        ;7;ÁGUA BRANCA;2954.0;-42.636961;-5.888564
PR;ABATIÁ                             ;11;ABATIÁ;3173.0;-50.313281;-23.304863
PR;ADRIANÓPOLIS                       ;15;ADRIANÓPOLIS;3174.0;-48.992164;-24.660607
PR;AGUDOS DO SUL                      ;11;AGUDOS DO SUL;3175.0;-49.334293;-25.9899
PR;ALMIRANTE TAMANDARÉ                ;80;ALMIRANTE TAMANDARÉ;3176.0;-49.303733;-25.318819
PR;ALTAMIRA DO PARANÁ                 ;17;ALTAMIRA DO PARANÁ;3177.0;-52.712829;-24.798293
PR;ALTO PARANÁ                        ;17;ALTO PARANÁ;3179.0;-52.318893;-23.131247
PR;ALTO PIQUIRI                       ;24;ALTO PIQUIRI;3180.0;-53.440045;-24.022427
PR;ALTÔNIA                            ;23;ALTÔNIA;3178.0;-53.895809;-23.875916
PR;ALVORADA DO SUL                    ;4;ALVORADA DO SUL;3181.0;-51.229709;-22.781282
PR;AMAPORÃ                            ;2;AMAPORÃ;3182.0;-52.786597;-23.094272
PR;AMPÉRE                             ;57;AMPÉRE;3183.0;-53.46864;-25.916791
PR;ANAHY                              ;4;ANAHY;3184.0;-53.133235;-24.644865
PR;ANDIRÁ                             ;21;ANDIRÁ;3185.0;-50.230359;-23.053267
PR;ANTONINA                           ;20;ANTONINA;3187.0;-48.719113;-25.438597
PR;ANTÔNIO OLINTO                     ;21;ANTÔNIO OLINTO;3188.0;-50.197183;-25.98038
PR;APUCARANA                          ;165;APUCARANA;3189.0;-51.463486;-23.549961
PR;ARAPONGAS                          ;124;ARAPONGAS;3190.0;-51.42592;-23.415296
PR;ARAPOTI                            ;68;ARAPOTI;3191.0;-49.828453;-24.154798
PR;ARAPUÃ                             ;6;ARAPUÃ;3192.0;-51.785637;-24.313181
PR;ARARUNA                            ;12;ARARUNA;3193.0;-52.502101;-23.9315
PR;ARAUCÁRIA                          ;113;ARAUCÁRIA;3194.0;-49.404748;-25.585939
PR;ARIRANHA DO IVAÍ                   ;8;ARIRANHA DO IVAÍ;3195.0;-51.583935;-24.385708
PR;ASSAÍ                              ;29;ASSAÍ;3196.0;-50.845925;-23.369679
PR;ASSIS CHATEAUBRIAND                ;90;ASSIS CHATEAUBRIAND;3197.0;-53.521327;-24.416826
PR;ASTORGA                            ;23;ASTORGA;3198.0;-51.666777;-23.231827
PR;ATALAIA                            ;5;ATALAIA;3199.0;-52.055096;-23.151721
PR;BALSA NOVA                         ;21;BALSA NOVA;3200.0;-49.629079;-25.58037
PR;BANDEIRANTES                       ;56;BANDEIRANTES;3201.0;-50.370407;-23.107788
PR;BARBOSA FERRAZ                     ;12;BARBOSA FERRAZ;3202.0;-52.003963;-24.033382
PR;BARRA DO JACARÉ                    ;6;BARRA DO JACARÉ;3204.0;-50.184162;-23.116041
PR;BARRACÃO                           ;36;BARRACÃO;3203.0;-53.632385;-26.25023
PR;BELA VISTA DO PARAÍSO              ;15;BELA VISTA DO PARAÍSO;3206.0;-51.192657;-22.993653
PR;BITURUNA                           ;59;BITURUNA;3207.0;-51.551792;-26.160746
PR;BOA ESPERANÇA                      ;18;BOA ESPERANÇA;3208.0;-52.78756;-24.246738
PR;BOA ESPERANÇA DO IGUAÇU            ;11;BOA ESPERANÇA DO IGUAÇU;3209.0;-53.210818;-25.632435
PR;BOA VENTURA DE SÃO ROQUE           ;23;BOA VENTURA DE SÃO ROQUE;3210.0;-51.627612;-24.868797
PR;BOA VISTA DA APARECIDA             ;12;BOA VISTA DA APARECIDA;3211.0;-53.411694;-25.430755
PR;BOCAIÚVA DO SUL                    ;38;BOCAIÚVA DO SUL;3212.0;-49.114131;-25.206591
PR;BOM JESUS DO SUL                   ;20;BOM JESUS DO SUL;3213.0;-53.595493;-26.195802
PR;BOM SUCESSO                        ;4;BOM SUCESSO;3214.0;-51.767056;-23.706313
PR;BOM SUCESSO DO SUL                 ;18;BOM SUCESSO DO SUL;3215.0;-52.835297;-26.073113
PR;BORRAZÓPOLIS                       ;18;BORRAZÓPOLIS;3216.0;-51.587507;-23.936607
PR;BRAGANEY                           ;29;BRAGANEY;3217.0;-53.121787;-24.81734
PR;BRASILÂNDIA DO SUL                 ;8;BRASILÂNDIA DO SUL;3218.0;-53.527527;-24.197762
PR;CAFELÂNDIA                         ;28;CAFELÂNDIA;3220.0;-53.320705;-24.618862
PR;CAFEZAL DO SUL                     ;3;CAFEZAL DO SUL;3221.0;-53.512418;-23.900508
PR;CALIFÓRNIA                         ;10;CALIFÓRNIA;3222.0;-51.357367;-23.656587
PR;CAMBARÁ                            ;25;CAMBARÁ;3223.0;-50.075281;-23.042273
PR;CAMBIRA                            ;9;CAMBIRA;3225.0;-51.579152;-23.589018
PR;CAMBÉ                              ;103;CAMBÉ;3224.0;-51.279832;-23.276575
PR;CAMPINA DA LAGOA                   ;49;CAMPINA DA LAGOA;3226.0;-52.79759;-24.589323
PR;CAMPINA DO SIMÃO                   ;5;CAMPINA DO SIMÃO;3227.0;-51.82371;-25.080171
PR;CAMPINA GRANDE DO SUL              ;72;CAMPINA GRANDE DO SUL;3228.0;-49.055096;-25.30439
PR;CAMPO BONITO                       ;15;CAMPO BONITO;3229.0;-52.993933;-25.029445
PR;CAMPO DO TENENTE                   ;12;CAMPO DO TENENTE;3230.0;-49.684364;-25.980014
PR;CAMPO LARGO                        ;140;CAMPO LARGO;3231.0;-49.529026;-25.452535
PR;CAMPO MAGRO                        ;22;CAMPO MAGRO;3232.0;-49.450092;-25.368685
PR;CAMPO MOURÃO                       ;150;CAMPO MOURÃO;3233.0;-52.37802;-24.046329
PR;CANDÓI                             ;27;CANDÓI;3235.0;-52.040876;-25.575847
PR;CANTAGALO                          ;65;CANTAGALO;3236.0;-52.119818;-25.373359
PR;CAPANEMA                           ;109;CAPANEMA;3237.0;-53.805508;-25.669099
PR;CAPITÃO LEÔNIDAS MARQUES           ;55;CAPITÃO LEÔNIDAS MARQUES;3238.0;-53.611238;-25.481645
PR;CARAMBEÍ                           ;21;CARAMBEÍ;3239.0;-50.098624;-24.915237
PR;CARLÓPOLIS                         ;12;CARLÓPOLIS;3240.0;-49.723486;-23.426897
PR;CASCAVEL                           ;557;CASCAVEL;3241.0;-53.459005;-24.957301
PR;CASTRO                             ;179;CASTRO;3242.0;-50.010767;-24.789086
PR;CATANDUVAS                         ;32;CATANDUVAS;3243.0;-53.154826;-25.204356
PR;CENTENÁRIO DO SUL                  ;7;CENTENÁRIO DO SUL;3244.0;-51.597268;-22.818764
PR;CERRO AZUL                         ;23;CERRO AZUL;3245.0;-49.253626;-24.822128
PR;CHOPINZINHO                        ;87;CHOPINZINHO;3247.0;-52.517293;-25.851546
PR;CIANORTE                           ;49;CIANORTE;3248.0;-52.605444;-23.659859
PR;CIDADE GAÚCHA                      ;13;CIDADE GAÚCHA;3249.0;-52.943575;-23.377186
PR;CLEVELÂNDIA                        ;78;CLEVELÂNDIA;3250.0;-52.350794;-26.404288
PR;COLOMBO                            ;228;COLOMBO;3251.0;-49.22616;-25.292487
PR;COLORADO                           ;16;COLORADO;3252.0;-51.974301;-22.837422
PR;CONGONHINHAS                       ;6;CONGONHINHAS;3253.0;-50.556872;-23.54931
PR;CONSELHEIRO MAIRINCK               ;6;CONSELHEIRO MAIRINCK;3254.0;-50.170803;-23.626382
PR;CONTENDA                           ;35;CONTENDA;3255.0;-49.535044;-25.678811
PR;CORBÉLIA                           ;39;CORBÉLIA;3256.0;-53.300576;-24.797122
PR;CORNÉLIO PROCÓPIO                  ;106;CORNÉLIO PROCÓPIO;3257.0;-50.64977;-23.182911
PR;CORONEL DOMINGOS SOARES            ;29;CORONEL DOMINGOS SOARES;3258.0;-52.03565;-26.227684
PR;CORONEL VIVIDA                     ;111;CORONEL VIVIDA;3259.0;-52.564054;-25.976686
PR;CORUMBATAÍ DO SUL                  ;4;CORUMBATAÍ DO SUL;3260.0;-52.11766;-24.100956
PR;CRUZ MACHADO                       ;37;CRUZ MACHADO;3264.0;-51.342965;-26.01664
PR;CRUZEIRO DO IGUAÇU                 ;23;CRUZEIRO DO IGUAÇU;3261.0;-53.128484;-25.619214
PR;CRUZEIRO DO OESTE                  ;42;CRUZEIRO DO OESTE;3262.0;-53.077442;-23.779943
PR;CRUZMALTINA                        ;6;CRUZMALTINA;3265.0;-51.456331;-24.013218
PR;CURITIBA                           ;3140;CURITIBA;3266.0;-49.264622;-25.419547
PR;CURIÚVA                            ;11;CURIÚVA;3267.0;-50.457638;-24.036168
PR;CÂNDIDO DE ABREU                   ;45;CÂNDIDO DE ABREU;3234.0;-51.33719;-24.564895
PR;CÉU AZUL                           ;30;CÉU AZUL;3246.0;-53.841473;-25.148876
PR;DIAMANTE DO NORTE                  ;7;DIAMANTE DO NORTE;3269.0;-52.861662;-22.654967
PR;DIAMANTE DO SUL                    ;23;DIAMANTE DO SUL;3270.0;-52.676782;-25.035007
PR;DIAMANTE D´OESTE                   ;4;DIAMANTE D´OESTE;;;
PR;DOIS VIZINHOS                      ;134;DOIS VIZINHOS;3271.0;-53.057016;-25.740694
PR;DOURADINA                          ;2;DOURADINA;3272.0;-53.291794;-23.38072
PR;DOUTOR CAMARGO                     ;6;DOUTOR CAMARGO;3273.0;-52.21781;-23.558152
PR;DOUTOR ULYSSES                     ;8;DOUTOR ULYSSES;3274.0;-49.421931;-24.566546
PR;ENGENHEIRO BELTRÃO                 ;26;ENGENHEIRO BELTRÃO;3276.0;-52.265877;-23.797028
PR;ENTRE RIOS DO OESTE                ;1;ENTRE RIOS DO OESTE;3277.0;-54.238507;-24.70421
PR;ENÉAS MARQUES                      ;40;ENÉAS MARQUES;3275.0;-53.16586;-25.944525
PR;ESPERANÇA NOVA                     ;5;ESPERANÇA NOVA;3278.0;-53.810979;-23.723782
PR;ESPIGÃO ALTO DO IGUAÇU             ;29;ESPIGÃO ALTO DO IGUAÇU;3279.0;-52.834798;-25.421635
PR;FAROL                              ;2;FAROL;3280.0;-52.621693;-24.095842
PR;FAXINAL                            ;29;FAXINAL;3281.0;-51.322665;-24.007671
PR;FAZENDA RIO GRANDE                 ;50;FAZENDA RIO GRANDE;3282.0;-49.30731;-25.662354
PR;FERNANDES PINHEIRO                 ;12;FERNANDES PINHEIRO;3284.0;-50.545601;-25.410742
PR;FIGUEIRA                           ;4;FIGUEIRA;3285.0;-50.403068;-23.845542
PR;FLOR DA SERRA DO SUL               ;17;FLOR DA SERRA DO SUL;3287.0;-53.309213;-26.252326
PR;FLORAÍ                             ;7;FLORAÍ;3286.0;-52.302885;-23.317808
PR;FLORESTA                           ;8;FLORESTA;3288.0;-52.080656;-23.603054
PR;FLORESTÓPOLIS                      ;4;FLORESTÓPOLIS;3289.0;-51.388157;-22.862263
PR;FLÓRIDA                            ;2;FLÓRIDA;3290.0;-51.954559;-23.084703
PR;FORMOSA DO OESTE                   ;15;FORMOSA DO OESTE;3291.0;-53.311378;-24.295097
PR;FOZ DO IGUAÇU                      ;256;FOZ DO IGUAÇU;3292.0;-54.582689;-25.542748
PR;FOZ DO JORDÃO                      ;11;FOZ DO JORDÃO;3293.0;-52.118829;-25.737094
PR;FRANCISCO ALVES                    ;7;FRANCISCO ALVES;3294.0;-53.846124;-24.066725
PR;FRANCISCO BELTRÃO                  ;277;FRANCISCO BELTRÃO;3295.0;-53.053466;-26.081677
PR;FÊNIX                              ;13;FÊNIX;3283.0;-51.980522;-23.913547
PR;GENERAL CARNEIRO                   ;59;GENERAL CARNEIRO;3296.0;-51.317224;-26.424974
PR;GODOY MOREIRA                      ;1;GODOY MOREIRA;3297.0;-51.924636;-24.17298
PR;GOIOERÊ                            ;47;GOIOERÊ;3298.0;-53.024842;-24.183481
PR;GOIOXIM                            ;14;GOIOXIM;3299.0;-51.991091;-25.192652
PR;GRANDES RIOS                       ;10;GRANDES RIOS;3300.0;-51.509378;-24.146606
PR;GUAIRAÇÁ                           ;5;GUAIRAÇÁ;3302.0;-52.690625;-22.931978
PR;GUAMIRANGA                         ;33;GUAMIRANGA;3303.0;-50.802109;-25.191167
PR;GUAPIRAMA                          ;5;GUAPIRAMA;3304.0;-50.040699;-23.52035
PR;GUAPOREMA                          ;7;GUAPOREMA;3305.0;-52.778605;-23.340218
PR;GUARACI                            ;4;GUARACI;3306.0;-51.650406;-22.969426
PR;GUARANIAÇU                         ;107;GUARANIAÇU;3307.0;-52.875531;-25.096822
PR;GUARAPUAVA                         ;344;GUARAPUAVA;3308.0;-51.462317;-25.390237
PR;GUARAQUEÇABA                       ;5;GUARAQUEÇABA;3309.0;-48.320426;-25.307056
PR;GUARATUBA                          ;47;GUARATUBA;3310.0;-48.575223;-25.881672
PR;GUAÍRA                             ;67;GUAÍRA;3301.0;-54.257327;-24.085005
PR;HONÓRIO SERPA                      ;11;HONÓRIO SERPA;3311.0;-52.384839;-26.139021
PR;IBAITI                             ;46;IBAITI;3312.0;-50.193208;-23.847822
PR;IBEMA                              ;27;IBEMA;3313.0;-53.014616;-25.111335
PR;IBIPORÃ                            ;46;IBIPORÃ;3314.0;-51.052243;-23.265941
PR;ICARAÍMA                           ;14;ICARAÍMA;3315.0;-53.614979;-23.394354
PR;IMBAÚ                              ;10;IMBAÚ;3318.0;-50.753269;-24.44801
PR;IMBITUVA                           ;50;IMBITUVA;3319.0;-50.598856;-25.228538
PR;INAJÁ                              ;2;INAJÁ;3321.0;-52.199499;-22.750929
PR;INDIANÓPOLIS                       ;3;INDIANÓPOLIS;3322.0;-52.698865;-23.476234
PR;INÁCIO MARTINS                     ;19;INÁCIO MARTINS;3320.0;-51.076925;-25.570395
PR;IPIRANGA                           ;28;IPIRANGA;3323.0;-50.579378;-25.023769
PR;IPORÃ                              ;18;IPORÃ;3324.0;-53.706031;-24.008349
PR;IRACEMA DO OESTE                   ;6;IRACEMA DO OESTE;3325.0;-53.35279;-24.426155
PR;IRATI                              ;234;IRATI;3326.0;-50.649287;-25.469663
PR;IRETAMA                            ;36;IRETAMA;3327.0;-52.101161;-24.42529
PR;ITAGUAJÉ                           ;5;ITAGUAJÉ;3328.0;-51.967351;-22.618282
PR;ITAIPULÂNDIA                       ;23;ITAIPULÂNDIA;3329.0;-54.300102;-25.136623
PR;ITAMBARACÁ                         ;21;ITAMBARACÁ;3330.0;-50.409654;-23.018113
PR;ITAMBÉ                             ;10;ITAMBÉ;3331.0;-51.991236;-23.660056
PR;ITAPEJARA D´OESTE                  ;48;ITAPEJARA D´OESTE;;;
PR;ITAPERUÇU                          ;20;ITAPERUÇU;3333.0;-49.345427;-25.21926
PR;ITAÚNA DO SUL                      ;3;ITAÚNA DO SUL;3334.0;-52.887395;-22.728942
PR;IVAIPORÃ                           ;29;IVAIPORÃ;3336.0;-51.675426;-24.248533
PR;IVATÉ                              ;6;IVATÉ;3337.0;-53.368705;-23.407206
PR;IVAÍ                               ;56;IVAÍ;3335.0;-50.857041;-25.006734
PR;JABOTI                             ;7;JABOTI;3339.0;-50.072904;-23.743502
PR;JACAREZINHO                        ;28;JACAREZINHO;3340.0;-49.973889;-23.159115
PR;JAGUAPITÃ                          ;10;JAGUAPITÃ;3341.0;-51.534195;-23.110388
PR;JAGUARIAÍVA                        ;49;JAGUARIAÍVA;3342.0;-49.706642;-24.24389
PR;JANDAIA DO SUL                     ;24;JANDAIA DO SUL;3343.0;-51.644819;-23.601089
PR;JANIÓPOLIS                         ;10;JANIÓPOLIS;3344.0;-52.77836;-24.140124
PR;JAPIRA                             ;5;JAPIRA;3345.0;-50.142211;-23.814227
PR;JAPURÁ                             ;8;JAPURÁ;3346.0;-52.55572;-23.469273
PR;JARDIM ALEGRE                      ;8;JARDIM ALEGRE;3347.0;-51.690197;-24.180913
PR;JARDIM OLINDA                      ;2;JARDIM OLINDA;3348.0;-52.050298;-22.552255
PR;JATAIZINHO                         ;19;JATAIZINHO;3349.0;-50.977748;-23.257815
PR;JESUÍTAS                           ;24;JESUÍTAS;3350.0;-53.38492;-24.383918
PR;JOAQUIM TÁVORA                     ;21;JOAQUIM TÁVORA;3351.0;-49.908998;-23.498654
PR;JUNDIAÍ DO SUL                     ;6;JUNDIAÍ DO SUL;3352.0;-50.249579;-23.435671
PR;JURANDA                            ;15;JURANDA;3353.0;-52.841344;-24.420866
PR;JUSSARA                            ;7;JUSSARA;3354.0;-52.46931;-23.621931
PR;KALORÉ                             ;8;KALORÉ;3355.0;-51.668709;-23.818835
PR;LAPA                               ;172;LAPA;3356.0;-49.716777;-25.76709
PR;LARANJAL                           ;17;LARANJAL;3357.0;-52.470041;-24.886153
PR;LARANJEIRAS DO SUL                 ;142;LARANJEIRAS DO SUL;3358.0;-52.410854;-25.407672
PR;LEÓPOLIS                           ;2;LEÓPOLIS;3359.0;-50.751085;-23.081781
PR;LIDIANÓPOLIS                       ;5;LIDIANÓPOLIS;3360.0;-51.650629;-24.10997
PR;LINDOESTE                          ;19;LINDOESTE;3361.0;-53.573298;-25.259616
PR;LOANDA                             ;25;LOANDA;3362.0;-53.136216;-22.923194
PR;LOBATO                             ;4;LOBATO;3363.0;-51.952419;-23.005782
PR;LONDRINA                           ;683;LONDRINA;3364.0;-51.1691;-23.303975
PR;LUIZIANA                           ;16;LUIZIANA;3365.0;-52.269022;-24.285284
PR;LUNARDELLI                         ;6;LUNARDELLI;3366.0;-51.736783;-24.082055
PR;LUPIONÓPOLIS                       ;2;LUPIONÓPOLIS;3367.0;-51.660085;-22.754987
